patch,type,scan_id,actual,pred
2,train,,1,0.07307698
2,train,,1,0.07307698
2,train,,1,0.74240583
2,train,,1,0.07307745
2,train,,1,0.7394355
2,train,,1,0.70316494
2,train,,1,0.13363026
2,train,,1,0.74240583
2,train,,1,0.74173117
2,train,,1,0.74222064
2,train,,1,0.296134
2,train,,1,0.74240583
2,train,,1,0.7408627
2,train,,1,0.74240583
2,train,,1,0.07307698
2,val,,0,0.07307698
2,val,,0,0.07307698
2,val,,0,0.07307698
2,val,,0,0.07307698
2,val,,0,0.07307698
2,val,,0,0.07307698
2,val,,0,0.25586575
2,val,,0,0.07307698
2,val,,0,0.07307698
2,val,,0,0.36422673
2,val,,1,0.7420308
2,val,,1,0.7414703
2,val,,1,0.07307698
2,val,,1,0.7424057
2,val,,1,0.7266878
2,val,,1,0.07307698
2,val,,1,0.07307698
2,val,,1,0.73197913
2,val,,1,0.74062747
2,val,,1,0.74240583
2,test,,0,0.07307698
2,test,,0,0.07307698
2,test,,0,0.2739296
2,test,,0,0.07307698
2,test,,0,0.09077952
2,test,,0,0.07307698
2,test,,0,0.74240583
2,test,,0,0.07307698
2,test,,0,0.07307698
2,test,,0,0.32246584
2,test,,1,0.74240583
2,test,,1,0.74240583
2,test,,1,0.07307698
2,test,,1,0.74240583
2,test,,1,0.07307698
2,test,,1,0.07307698
2,test,,1,0.74240583
2,test,,1,0.07307698
2,test,,1,0.24948975
2,test,,1,0.74240583
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,0,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,train,,1,0.49991876
3,val,,0,0.49991876
3,val,,0,0.49991876
3,val,,0,0.49991876
3,val,,0,0.49991876
3,val,,0,0.49991876
3,val,,0,0.49991876
3,val,,0,0.49991876
3,val,,0,0.49991876
3,val,,0,0.49991876
3,val,,0,0.49991876
3,val,,1,0.49991876
3,val,,1,0.49991876
3,val,,1,0.49991876
3,val,,1,0.49991876
3,val,,1,0.49991876
3,val,,1,0.49991876
3,val,,1,0.49991876
3,val,,1,0.49991876
3,val,,1,0.49991876
3,val,,1,0.49991876
3,test,,0,0.49991876
3,test,,0,0.49991876
3,test,,0,0.49991876
3,test,,0,0.49991876
3,test,,0,0.49991876
3,test,,0,0.49991876
3,test,,0,0.49991876
3,test,,0,0.49991876
3,test,,0,0.49991876
3,test,,0,0.49991876
3,test,,1,0.49991876
3,test,,1,0.49991876
3,test,,1,0.49991876
3,test,,1,0.49991876
3,test,,1,0.49991876
3,test,,1,0.49991876
3,test,,1,0.49991876
3,test,,1,0.49991876
3,test,,1,0.49991876
3,test,,1,0.49991876
4,train,,0,0.06716929
4,train,,0,0.041696846
4,train,,0,0.62107474
4,train,,0,0.0002730031
4,train,,0,0.115242325
4,train,,0,0.05504519
4,train,,0,0.9745769
4,train,,0,0.0002730031
4,train,,0,0.18140568
4,train,,0,0.0002730031
4,train,,0,0.43520266
4,train,,0,0.08486787
4,train,,0,0.13391128
4,train,,0,0.9915935
4,train,,0,0.05683349
4,train,,0,0.7221684
4,train,,0,0.00027850558
4,train,,0,0.04096384
4,train,,0,0.040687054
4,train,,0,0.89104426
4,train,,0,0.03924087
4,train,,0,0.11438635
4,train,,0,0.097788975
4,train,,0,0.92357063
4,train,,0,0.7983993
4,train,,0,0.9358282
4,train,,0,0.0002730031
4,train,,0,0.04383824
4,train,,0,0.9475123
4,train,,0,0.37716988
4,train,,1,0.9969796
4,train,,1,0.8718024
4,train,,1,0.99387866
4,train,,1,0.9953976
4,train,,1,0.99522084
4,train,,1,0.62674284
4,train,,1,0.92845136
4,train,,1,0.99377584
4,train,,1,0.99642086
4,train,,1,0.9930676
4,train,,1,0.9975823
4,train,,1,0.9952846
4,train,,1,0.9640507
4,train,,1,0.99185926
4,train,,1,0.99635965
4,train,,1,0.9648922
4,train,,1,0.9972556
4,train,,1,0.8119876
4,train,,1,0.989359
4,train,,1,0.83655185
4,train,,1,0.9880441
4,train,,1,0.96892214
4,train,,1,0.9728017
4,train,,1,0.9819702
4,train,,1,0.646295
4,train,,1,0.9476053
4,train,,1,0.98961407
4,train,,1,0.92977196
4,train,,1,0.98624784
4,train,,1,0.9644988
4,val,,0,0.080952585
4,val,,0,0.8129274
4,val,,0,0.7323245
4,val,,0,0.018862057
4,val,,0,0.0013162318
4,val,,0,0.13524354
4,val,,0,0.0002730031
4,val,,0,0.16204533
4,val,,0,0.38653076
4,val,,0,0.8423349
4,val,,1,0.15238662
4,val,,1,0.99582136
4,val,,1,0.9554825
4,val,,1,0.9827403
4,val,,1,0.92448384
4,val,,1,0.98245597
4,val,,1,0.9881372
4,val,,1,0.99293923
4,val,,1,0.99550784
4,val,,1,0.8136772
4,test,,0,0.19822124
4,test,,0,0.22497407
4,test,,0,0.9969213
4,test,,0,0.9933554
4,test,,0,0.03205612
4,test,,0,0.995624
4,test,,0,0.33808297
4,test,,0,0.89336777
4,test,,0,0.039089635
4,test,,0,0.98725533
4,test,,1,0.99837375
4,test,,1,0.983244
4,test,,1,0.96406895
4,test,,1,0.9966884
4,test,,1,0.99714464
4,test,,1,0.9954627
4,test,,1,0.0002730031
4,test,,1,0.004932529
4,test,,1,0.0002730031
4,test,,1,0.7474319
5,train,,0,0.55564004
5,train,,0,0.00038483005
5,train,,0,0.00038480386
5,train,,0,0.00038480386
5,train,,0,0.00038480386
5,train,,0,0.00038480386
5,train,,0,0.55564004
5,train,,0,0.55564004
5,train,,0,0.00038668423
5,train,,0,0.55564004
5,train,,0,0.55564004
5,train,,0,0.00038480386
5,train,,0,0.55564004
5,train,,0,0.00038480386
5,train,,0,0.55564004
5,train,,0,0.55564004
5,train,,0,0.0003848297
5,train,,0,0.55564004
5,train,,0,0.55564004
5,train,,0,0.55564004
5,train,,0,0.0004738674
5,train,,0,0.00038653717
5,train,,0,0.55564004
5,train,,0,0.55564004
5,train,,0,0.55564004
5,train,,0,0.00038480386
5,train,,0,0.00038617878
5,train,,0,0.55564004
5,train,,0,0.55564004
5,train,,0,0.00046433212
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.46984988
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.00039248943
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.55564004
5,train,,1,0.00038922037
5,val,,0,0.00087033707
5,val,,0,0.55564004
5,val,,0,0.00038475194
5,val,,0,0.55564004
5,val,,0,0.00038480386
5,val,,0,0.55111027
5,val,,0,0.55564004
5,val,,0,0.55564004
5,val,,0,0.55564004
5,val,,0,0.55564004
5,val,,1,0.55564004
5,val,,1,0.55564004
5,val,,1,0.55564004
5,val,,1,0.55564004
5,val,,1,0.55564004
5,val,,1,0.55564004
5,val,,1,0.55564004
5,val,,1,0.55564004
5,val,,1,0.55564004
5,val,,1,0.55564004
5,test,,0,0.00038480386
5,test,,0,0.00038456495
5,test,,0,0.55564004
5,test,,0,0.55564004
5,test,,0,0.55564004
5,test,,0,0.55564004
5,test,,0,0.5555658
5,test,,0,0.00038480386
5,test,,0,0.55564004
5,test,,0,0.55564004
5,test,,1,0.55564004
5,test,,1,0.55564004
5,test,,1,0.55564004
5,test,,1,0.55564004
5,test,,1,0.55564004
5,test,,1,0.55564004
5,test,,1,0.55563545
5,test,,1,0.55564004
5,test,,1,0.55564004
5,test,,1,0.55564004
6,train,,0,0.25046566
6,train,,0,0.25047362
6,train,,0,0.25047362
6,train,,0,0.25047362
6,train,,0,0.25047362
6,train,,0,0.25047362
6,train,,0,0.2341926
6,train,,0,0.25037146
6,train,,0,0.25047362
6,train,,0,0.25047362
6,train,,0,0.23501372
6,train,,0,0.25046563
6,train,,0,0.22647391
6,train,,0,0.207946
6,train,,0,0.25047362
6,train,,0,0.25047362
6,train,,0,0.24905415
6,train,,0,0.25047356
6,train,,0,0.9869288
6,train,,0,0.80402595
6,train,,0,0.25028992
6,train,,0,0.25047362
6,train,,0,0.24515128
6,train,,0,0.48633987
6,train,,0,0.25047362
6,train,,0,0.25047362
6,train,,0,0.25047362
6,train,,0,0.9869288
6,train,,0,0.25047362
6,train,,0,0.25047362
6,train,,1,0.9869288
6,train,,1,0.20797552
6,train,,1,0.9869288
6,train,,1,0.9869288
6,train,,1,0.9869288
6,train,,1,0.25047362
6,train,,1,0.24323371
6,train,,1,0.9869288
6,train,,1,0.9869288
6,train,,1,0.9869288
6,train,,1,0.9869288
6,train,,1,0.9869288
6,train,,1,0.2429385
6,train,,1,0.9869288
6,train,,1,0.9869288
6,train,,1,0.25047362
6,train,,1,0.2504527
6,train,,1,0.25047362
6,train,,1,0.20797552
6,train,,1,0.25047362
6,train,,1,0.9869288
6,train,,1,0.25047362
6,train,,1,0.9869288
6,train,,1,0.25043577
6,train,,1,0.25047362
6,train,,1,0.20797552
6,train,,1,0.9441428
6,train,,1,0.25047362
6,train,,1,0.9869288
6,train,,1,0.2495173
6,val,,0,0.25047362
6,val,,0,0.25047362
6,val,,0,0.25047362
6,val,,0,0.25047362
6,val,,0,0.25047362
6,val,,0,0.25047362
6,val,,0,0.25047335
6,val,,0,0.20797552
6,val,,0,0.23541847
6,val,,0,0.207946
6,val,,1,0.9869288
6,val,,1,0.9869288
6,val,,1,0.2503078
6,val,,1,0.25047338
6,val,,1,0.2504734
6,val,,1,0.24440388
6,val,,1,0.9869288
6,val,,1,0.31124872
6,val,,1,0.9869288
6,val,,1,0.25047362
6,test,,0,0.25047362
6,test,,0,0.25047362
6,test,,0,0.25047362
6,test,,0,0.2655425
6,test,,0,0.25047362
6,test,,0,0.9869288
6,test,,0,0.25047362
6,test,,0,0.25047362
6,test,,0,0.25047362
6,test,,0,0.23328848
6,test,,1,0.9673972
6,test,,1,0.20865369
6,test,,1,0.9869288
6,test,,1,0.9869288
6,test,,1,0.9869288
6,test,,1,0.23383527
6,test,,1,0.2504589
6,test,,1,0.250483
6,test,,1,0.25047362
6,test,,1,0.9869288
7,train,,0,0.50011426
7,train,,0,0.49989554
7,train,,0,0.500219
7,train,,0,0.5001507
7,train,,0,0.5001155
7,train,,0,0.50007385
7,train,,0,0.5001653
7,train,,0,0.49985448
7,train,,0,0.5001775
7,train,,0,0.5001224
7,train,,0,0.5001424
7,train,,0,0.5002287
7,train,,0,0.50009865
7,train,,0,0.5001607
7,train,,0,0.50014627
7,train,,0,0.5000949
7,train,,0,0.50015825
7,train,,0,0.50021166
7,train,,0,0.5001434
7,train,,0,0.50014144
7,train,,0,0.50008005
7,train,,0,0.5001719
7,train,,0,0.5001182
7,train,,0,0.50009674
7,train,,0,0.5002182
7,train,,0,0.5001615
7,train,,0,0.500147
7,train,,0,0.50012136
7,train,,0,0.5000664
7,train,,0,0.5000989
7,train,,1,0.50014985
7,train,,1,0.5001612
7,train,,1,0.5002114
7,train,,1,0.50014436
7,train,,1,0.5001653
7,train,,1,0.5001958
7,train,,1,0.5000894
7,train,,1,0.50016963
7,train,,1,0.50010556
7,train,,1,0.50006294
7,train,,1,0.50005615
7,train,,1,0.5000311
7,train,,1,0.50020045
7,train,,1,0.5002256
7,train,,1,0.50021243
7,train,,1,0.50012326
7,train,,1,0.49992633
7,train,,1,0.5000889
7,train,,1,0.50015026
7,train,,1,0.50015724
7,train,,1,0.5000759
7,train,,1,0.5001029
7,train,,1,0.5001421
7,train,,1,0.5001592
7,train,,1,0.5001536
7,train,,1,0.4999931
7,train,,1,0.50019705
7,train,,1,0.5000998
7,train,,1,0.5001483
7,train,,1,0.5001199
7,val,,0,0.5001198
7,val,,0,0.5001897
7,val,,0,0.5001016
7,val,,0,0.50006604
7,val,,0,0.5001003
7,val,,0,0.50008243
7,val,,0,0.50013524
7,val,,0,0.5001029
7,val,,0,0.5001168
7,val,,0,0.50011176
7,val,,1,0.5001515
7,val,,1,0.5001781
7,val,,1,0.5001694
7,val,,1,0.50017786
7,val,,1,0.5001865
7,val,,1,0.50011617
7,val,,1,0.50015897
7,val,,1,0.5001229
7,val,,1,0.50021833
7,val,,1,0.50020736
7,test,,0,0.50006497
7,test,,0,0.5001207
7,test,,0,0.5001528
7,test,,0,0.5001438
7,test,,0,0.50013304
7,test,,0,0.5001159
7,test,,0,0.49996006
7,test,,0,0.50011545
7,test,,0,0.50010985
7,test,,0,0.50020427
7,test,,1,0.50009143
7,test,,1,0.5000402
7,test,,1,0.5001866
7,test,,1,0.5002288
7,test,,1,0.50012445
7,test,,1,0.50016105
7,test,,1,0.4997412
7,test,,1,0.50009334
7,test,,1,0.5002259
7,test,,1,0.5002176
8,train,,0,0.50519794
8,train,,0,0.50210404
8,train,,0,0.50022316
8,train,,0,0.50297594
8,train,,0,0.50165594
8,train,,0,0.505037
8,train,,0,0.505166
8,train,,0,0.50165063
8,train,,0,0.5042919
8,train,,0,0.50477535
8,train,,0,0.50431174
8,train,,0,0.5027567
8,train,,0,0.50494057
8,train,,0,0.5050726
8,train,,0,0.5022068
8,train,,0,0.50441396
8,train,,0,0.50488573
8,train,,0,0.50001216
8,train,,0,0.5052653
8,train,,0,0.5034349
8,train,,0,0.50471604
8,train,,0,0.5028211
8,train,,0,0.50451815
8,train,,0,0.5038731
8,train,,0,0.5037317
8,train,,0,0.50085926
8,train,,0,0.50462717
8,train,,0,0.4992891
8,train,,0,0.5046789
8,train,,0,0.5042092
8,train,,1,0.5045597
8,train,,1,0.5019772
8,train,,1,0.50468314
8,train,,1,0.50172657
8,train,,1,0.5044523
8,train,,1,0.50514627
8,train,,1,0.5049087
8,train,,1,0.50259644
8,train,,1,0.5047138
8,train,,1,0.5051366
8,train,,1,0.50515056
8,train,,1,0.50490713
8,train,,1,0.50477576
8,train,,1,0.49766445
8,train,,1,0.5051266
8,train,,1,0.5051486
8,train,,1,0.50526935
8,train,,1,0.5050366
8,train,,1,0.5025409
8,train,,1,0.5008382
8,train,,1,0.50515914
8,train,,1,0.5045059
8,train,,1,0.5048916
8,train,,1,0.5046045
8,train,,1,0.50427383
8,train,,1,0.5040473
8,train,,1,0.5052273
8,train,,1,0.5041945
8,train,,1,0.5033576
8,train,,1,0.50391775
8,val,,0,0.5042739
8,val,,0,0.50354344
8,val,,0,0.50315297
8,val,,0,0.50302696
8,val,,0,0.50463045
8,val,,0,0.50400823
8,val,,0,0.50516427
8,val,,0,0.50445354
8,val,,0,0.5049094
8,val,,0,0.5020682
8,val,,1,0.50498563
8,val,,1,0.5037836
8,val,,1,0.5037126
8,val,,1,0.5030801
8,val,,1,0.50501066
8,val,,1,0.50469565
8,val,,1,0.5050512
8,val,,1,0.5040505
8,val,,1,0.50287086
8,val,,1,0.50346315
8,test,,0,0.5039186
8,test,,0,0.504989
8,test,,0,0.50503284
8,test,,0,0.5045487
8,test,,0,0.50444794
8,test,,0,0.5051285
8,test,,0,0.504987
8,test,,0,0.502096
8,test,,0,0.5037298
8,test,,0,0.5034321
8,test,,1,0.5040099
8,test,,1,0.50502497
8,test,,1,0.5048361
8,test,,1,0.5041759
8,test,,1,0.50470006
8,test,,1,0.5050459
8,test,,1,0.5039782
8,test,,1,0.50509906
8,test,,1,0.5048669
8,test,,1,0.50398976
9,train,,0,0.37663063
9,train,,0,0.37663063
9,train,,0,0.0009989258
9,train,,0,0.1679079
9,train,,0,0.0014491852
9,train,,0,0.07196943
9,train,,0,0.37663063
9,train,,0,0.37663063
9,train,,0,0.05764582
9,train,,0,0.37663063
9,train,,0,0.37663063
9,train,,0,0.009853015
9,train,,0,0.37663063
9,train,,0,0.37663063
9,train,,0,0.056418046
9,train,,0,0.0034367887
9,train,,0,0.00095766573
9,train,,0,0.71026844
9,train,,0,0.37663063
9,train,,0,0.0026360129
9,train,,0,0.0009552193
9,train,,0,0.0015846331
9,train,,0,0.37663063
9,train,,0,0.37663063
9,train,,0,0.007082184
9,train,,0,0.69499433
9,train,,0,0.0013838921
9,train,,0,0.37663063
9,train,,0,0.61908895
9,train,,0,0.03771949
9,train,,1,0.22522438
9,train,,1,0.8565564
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.64821637
9,train,,1,0.8010585
9,train,,1,0.6831208
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.99201983
9,train,,1,0.99870217
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.106829755
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.97968435
9,train,,1,0.96782076
9,train,,1,0.32036698
9,train,,1,0.37663063
9,train,,1,0.98340386
9,train,,1,0.9983725
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.37663063
9,train,,1,0.70324785
9,val,,0,0.37663063
9,val,,0,0.12966645
9,val,,0,0.0010624541
9,val,,0,0.0012423504
9,val,,0,0.023637226
9,val,,0,0.0010608475
9,val,,0,0.37663063
9,val,,0,0.035054427
9,val,,0,0.0010660117
9,val,,0,0.1697902
9,val,,1,0.37663063
9,val,,1,0.37663063
9,val,,1,0.81819636
9,val,,1,0.88923
9,val,,1,0.37663063
9,val,,1,0.37663063
9,val,,1,0.37663063
9,val,,1,0.98563784
9,val,,1,0.37663063
9,val,,1,0.14143145
9,test,,0,0.0010844407
9,test,,0,0.0104180975
9,test,,0,0.9697574
9,test,,0,0.37663063
9,test,,0,0.016192006
9,test,,0,0.37663063
9,test,,0,0.062290583
9,test,,0,0.061572682
9,test,,0,0.001964251
9,test,,0,0.9286994
9,test,,1,0.37663063
9,test,,1,0.37663063
9,test,,1,0.026652446
9,test,,1,0.37663063
9,test,,1,0.37663063
9,test,,1,0.37663063
9,test,,1,0.37663063
9,test,,1,0.115005955
9,test,,1,0.37663063
9,test,,1,0.82912356
10,train,,0,0.490698
10,train,,0,0.49832347
10,train,,0,0.49647245
10,train,,0,0.49534225
10,train,,0,0.4967421
10,train,,0,0.49265122
10,train,,0,0.49663946
10,train,,0,0.49897167
10,train,,0,0.49568617
10,train,,0,0.48856032
10,train,,0,0.49652004
10,train,,0,0.49229625
10,train,,0,0.49733907
10,train,,0,0.4952872
10,train,,0,0.48843288
10,train,,0,0.49292925
10,train,,0,0.49495453
10,train,,0,0.4951226
10,train,,0,0.49251452
10,train,,0,0.49767733
10,train,,0,0.49188784
10,train,,0,0.48992676
10,train,,0,0.49604633
10,train,,0,0.49767378
10,train,,0,0.49183917
10,train,,0,0.49714434
10,train,,0,0.49676934
10,train,,0,0.49707738
10,train,,0,0.48649156
10,train,,0,0.4942926
10,train,,1,0.4939349
10,train,,1,0.494804
10,train,,1,0.4964759
10,train,,1,0.49772644
10,train,,1,0.4956178
10,train,,1,0.49224922
10,train,,1,0.49248043
10,train,,1,0.49777183
10,train,,1,0.49807754
10,train,,1,0.497642
10,train,,1,0.4971155
10,train,,1,0.49903318
10,train,,1,0.49744877
10,train,,1,0.49125618
10,train,,1,0.50017464
10,train,,1,0.4958446
10,train,,1,0.49170157
10,train,,1,0.49896538
10,train,,1,0.497702
10,train,,1,0.4961191
10,train,,1,0.49541685
10,train,,1,0.48939717
10,train,,1,0.49707553
10,train,,1,0.49498817
10,train,,1,0.49762234
10,train,,1,0.4977853
10,train,,1,0.498553
10,train,,1,0.4965991
10,train,,1,0.49842095
10,train,,1,0.49209994
10,val,,0,0.49834022
10,val,,0,0.49832603
10,val,,0,0.49272224
10,val,,0,0.49206176
10,val,,0,0.49319732
10,val,,0,0.49543276
10,val,,0,0.4961218
10,val,,0,0.49293458
10,val,,0,0.4957342
10,val,,0,0.4957668
10,val,,1,0.49803436
10,val,,1,0.49756125
10,val,,1,0.48975667
